,area,year,item_group,area_harvested(ha),laying(1000head),milkanimals(head),prod_popultn,producing_animals/slaughtered(head),production(tonnes),stocks(head),yield(hg/ha),yield/carcass_weight(hg/an),export_quantity,export_value(1000US$),import_quantity,import_value(1000US$),net_export,net_value(1000US$)
317,Ireland,1980,"Oilcrops, Oil Equivalent",800.0,0.0,0.0,0.0,0.0,1000.0,0.0,12500.0,0.0,607.0,272.0,43.0,47.0,564.0,225.0
318,Ireland,1980,Poultry Birds,0.0,0.0,0.0,0.0,0.0,0.0,9358.0,0.0,0.0,1743.0,2760.0,1663.0,1673.0,80.0,1087.0
319,Ireland,1980,"Pulses, Total",100.0,0.0,0.0,0.0,0.0,300.0,0.0,30000.0,0.0,992.0,2990.0,4179.0,2245.0,-3187.0,745.0
320,Ireland,1980,"Roots and Tubers, Total",41600.0,0.0,0.0,0.0,0.0,880000.0,0.0,211538.0,0.0,22000.0,3745.0,20134.0,5703.0,1866.0,-1958.0
321,Ireland,1980,Sheep and Goat Meat,0.0,0.0,0.0,0.0,1775300.0,42000.0,0.0,0.0,237.0,15558.0,63839.0,9.0,29.0,15549.0,63810.0
322,Ireland,1980,Sheep and Goats,0.0,0.0,0.0,0.0,0.0,0.0,2359600.0,0.0,0.0,94553.0,3809.0,163606.0,9201.0,-69053.0,-5392.0
323,Ireland,1980,"Skim Milk&Buttermilk,Dry",0.0,0.0,0.0,0.0,0.0,135966.0,0.0,0.0,0.0,130640.0,130081.0,90.0,286.0,130550.0,129795.0
324,Ireland,1980,Sugar Crops Primary,33000.0,0.0,0.0,0.0,0.0,1156000.0,0.0,350303.0,0.0,21.0,4.0,0.0,0.0,21.0,4.0
325,Ireland,1980,Vegetables Primary,4530.0,0.0,0.0,0.0,0.0,276200.0,0.0,2667398.0,0.0,9190.0,10145.0,27488.0,18366.0,-18298.0,-8221.0
326,Ireland,1981,Crops Primary,463975.0,0.0,0.0,0.0,0.0,3365877.0,0.0,572348.0,0.0,103837.0,19766.0,379869.0,105142.0,-276032.0,-85376.0
327,Ireland,1981,Crops Processed,0.0,0.0,0.0,0.0,0.0,719023.9,0.0,0.0,0.0,195860.0,43016.0,188298.0,40504.0,7562.0,2512.0
328,Ireland,1981,Fruit Primary,1200.0,0.0,0.0,0.0,0.0,16400.0,0.0,306667.0,0.0,741.0,438.0,50527.0,24337.0,-49786.0,-23899.0
329,Ireland,1981,Live Animals,0.0,0.0,0.0,0.0,0.0,0.0,7013700.0,0.0,0.0,488056.0,376953.0,710031.0,167091.0,-221975.0,209862.0
330,Ireland,1981,Livestock primary,0.0,3227.0,0.0,0.0,0.0,47290.0,0.0,114658.0,0.0,8520.0,16041.0,18707.0,27191.0,-10187.0,-11150.0
331,Ireland,1981,Livestock processed,0.0,0.0,0.0,0.0,0.0,2964892.0,0.0,0.0,0.0,179318.0,454469.0,20519.0,38993.0,158799.0,415476.0
332,Ireland,1981,"Meat, Total",0.0,0.0,0.0,0.0,3580770.0,521962.0,0.0,0.0,149318.0,183659.0,437277.0,14397.0,35653.0,169262.0,401624.0
333,Ireland,1981,"Milk, Total",0.0,0.0,1449000.0,0.0,0.0,4682800.0,0.0,32317.0,0.0,8410.0,1716.0,30.0,23.0,8380.0,1693.0
334,Ireland,1981,"Oilcrops, Oil Equivalent",1300.0,0.0,0.0,0.0,0.0,2000.0,0.0,15385.0,0.0,1226.0,447.0,144.0,68.0,1082.0,379.0
335,Ireland,1981,Poultry Birds,0.0,0.0,0.0,0.0,0.0,0.0,9069.0,0.0,0.0,1015.0,1622.0,3408.0,3323.0,-2393.0,-1701.0
336,Ireland,1981,"Pulses, Total",30.0,0.0,0.0,0.0,0.0,100.0,0.0,33333.0,0.0,750.0,2944.0,5136.0,2391.0,-4386.0,553.0
337,Ireland,1981,"Roots and Tubers, Total",36000.0,0.0,0.0,0.0,0.0,684000.0,0.0,190000.0,0.0,23330.0,3185.0,38803.0,8108.0,-15473.0,-4923.0
338,Ireland,1981,Sheep and Goat Meat,0.0,0.0,0.0,0.0,1811000.0,44000.0,0.0,0.0,243.0,16237.0,61118.0,0.0,0.0,16237.0,61118.0
339,Ireland,1981,Sheep and Goats,0.0,0.0,0.0,0.0,0.0,0.0,2343600.0,0.0,0.0,108294.0,6157.0,30776.0,1662.0,77518.0,4495.0
340,Ireland,1981,"Skim Milk&Buttermilk,Dry",0.0,0.0,0.0,0.0,0.0,135400.0,0.0,0.0,0.0,122652.0,151597.0,316.0,456.0,122336.0,151141.0
341,Ireland,1981,Sugar Crops Primary,34900.0,0.0,0.0,0.0,0.0,1319000.0,0.0,377937.0,0.0,265.0,68.0,0.0,0.0,265.0,68.0
342,Ireland,1981,Vegetables Primary,4555.0,0.0,0.0,0.0,0.0,280100.0,0.0,2610166.0,0.0,8446.0,8078.0,33648.0,19364.0,-25202.0,-11286.0
343,Ireland,1982,Crops Primary,448075.0,0.0,0.0,0.0,0.0,3837788.0,0.0,679111.0,0.0,165219.0,30528.0,187965.0,50916.0,-22746.0,-20388.0
344,Ireland,1982,Crops Processed,0.0,0.0,0.0,0.0,0.0,757751.1,0.0,0.0,0.0,188724.0,37303.0,221381.0,36796.0,-32657.0,507.0
345,Ireland,1982,Fruit Primary,1300.0,0.0,0.0,0.0,0.0,20200.0,0.0,333333.0,0.0,560.0,400.0,47087.0,24646.0,-46527.0,-24246.0
346,Ireland,1982,Live Animals,0.0,0.0,0.0,0.0,0.0,0.0,6939400.0,0.0,0.0,408036.0,236834.0,657098.0,147236.0,-249062.0,89598.0
347,Ireland,1982,Livestock primary,0.0,3134.0,0.0,0.0,0.0,43200.0,0.0,111678.0,0.0,7955.0,14275.0,13994.0,16373.0,-6039.0,-2098.0
348,Ireland,1982,Livestock processed,0.0,0.0,0.0,0.0,0.0,3428532.0,0.0,0.0,0.0,196432.0,439116.0,20362.0,27593.0,176070.0,411523.0
349,Ireland,1982,"Meat, Total",0.0,0.0,0.0,0.0,3660770.0,559262.0,0.0,0.0,149409.0,181374.0,416490.0,11520.0,24734.0,169854.0,391756.0
350,Ireland,1982,"Milk, Total",0.0,0.0,1458000.0,0.0,0.0,5105600.0,0.0,35018.0,0.0,7612.0,1403.0,545.0,125.0,7067.0,1278.0
351,Ireland,1982,"Oilcrops, Oil Equivalent",2000.0,0.0,0.0,0.0,0.0,4500.0,0.0,22500.0,0.0,940.0,294.0,102.0,66.0,838.0,228.0
352,Ireland,1982,Poultry Birds,0.0,0.0,0.0,0.0,0.0,0.0,9020.0,0.0,0.0,1474.0,1796.0,2894.0,2777.0,-1420.0,-981.0
353,Ireland,1982,"Pulses, Total",400.0,0.0,0.0,0.0,0.0,1300.0,0.0,32500.0,0.0,462.0,1240.0,4087.0,1951.0,-3625.0,-711.0
354,Ireland,1982,"Roots and Tubers, Total",37400.0,0.0,0.0,0.0,0.0,869000.0,0.0,232353.0,0.0,18244.0,2992.0,85077.0,19161.0,-66833.0,-16169.0
355,Ireland,1982,Sheep and Goat Meat,0.0,0.0,0.0,0.0,1693000.0,40500.0,0.0,0.0,239.0,15477.0,52467.0,18.0,26.0,15459.0,52441.0
356,Ireland,1982,Sheep and Goats,0.0,0.0,0.0,0.0,0.0,0.0,2449300.0,0.0,0.0,46287.0,2200.0,63746.0,3103.0,-17459.0,-903.0
357,Ireland,1982,"Skim Milk&Buttermilk,Dry",0.0,0.0,0.0,0.0,0.0,148000.0,0.0,0.0,0.0,80246.0,96427.0,426.0,643.0,79820.0,95784.0
358,Ireland,1982,Sugar Crops Primary,35500.0,0.0,0.0,0.0,0.0,1660000.0,0.0,467606.0,0.0,210.0,32.0,5.0,7.0,205.0,25.0
359,Ireland,1982,Vegetables Primary,4880.0,0.0,0.0,0.0,0.0,291500.0,0.0,2522932.0,0.0,8938.0,8132.0,37533.0,17704.0,-28595.0,-9572.0
360,Ireland,1983,Crops Primary,431775.0,0.0,0.0,0.0,0.0,3620810.0,0.0,643601.0,0.0,144779.0,21669.0,305971.0,71081.0,-161192.0,-49412.0
361,Ireland,1983,Crops Processed,0.0,0.0,0.0,0.0,0.0,693321.8,0.0,0.0,0.0,195195.0,35368.0,288525.0,36980.0,-93330.0,-1612.0
362,Ireland,1983,Fruit Primary,1101.0,0.0,0.0,0.0,0.0,21104.0,0.0,339557.0,0.0,638.0,374.0,54218.0,21680.0,-53580.0,-21306.0
363,Ireland,1983,Live Animals,0.0,0.0,0.0,0.0,0.0,0.0,6958100.0,0.0,0.0,479116.0,287263.0,546707.0,116460.0,-67591.0,170803.0
364,Ireland,1983,Livestock primary,0.0,3140.0,0.0,0.0,0.0,46833.0,0.0,117834.0,0.0,9693.0,15783.0,12858.0,13002.0,-3165.0,2781.0
365,Ireland,1983,Livestock processed,0.0,0.0,0.0,0.0,0.0,4020809.0,0.0,0.0,0.0,180430.0,388885.0,24569.0,29988.0,155861.0,358897.0
366,Ireland,1983,"Meat, Total",0.0,0.0,0.0,0.0,3821364.0,574601.0,0.0,0.0,149638.0,204977.0,399268.0,17373.0,33882.0,187604.0,365386.0
367,Ireland,1983,"Milk, Total",0.0,0.0,1513000.0,0.0,0.0,5498300.0,0.0,36340.0,0.0,19168.0,3546.0,52.0,31.0,19116.0,3515.0
368,Ireland,1983,"Oilcrops, Oil Equivalent",2000.0,0.0,0.0,0.0,0.0,4000.0,0.0,20000.0,0.0,5005.0,2210.0,161.0,216.0,4844.0,1994.0
369,Ireland,1983,Poultry Birds,0.0,0.0,0.0,0.0,0.0,0.0,8983.0,0.0,0.0,1795.0,2050.0,1858.0,2298.0,-63.0,-248.0
370,Ireland,1983,"Pulses, Total",342.0,0.0,0.0,0.0,0.0,1300.0,0.0,38012.0,0.0,599.0,2220.0,4790.0,2114.0,-4191.0,106.0
371,Ireland,1983,"Roots and Tubers, Total",33500.0,0.0,0.0,0.0,0.0,661000.0,0.0,197313.0,0.0,18602.0,2943.0,31421.0,4911.0,-12819.0,-1968.0
372,Ireland,1983,Sheep and Goat Meat,0.0,0.0,0.0,0.0,1623600.0,39800.0,0.0,0.0,245.0,14610.0,46820.0,47.0,111.0,14563.0,46709.0
373,Ireland,1983,Sheep and Goats,0.0,0.0,0.0,0.0,0.0,0.0,2608500.0,0.0,0.0,50937.0,2759.0,45525.0,1791.0,5412.0,968.0
374,Ireland,1983,"Skim Milk&Buttermilk,Dry",0.0,0.0,0.0,0.0,0.0,174000.0,0.0,0.0,0.0,86695.0,106640.0,461.0,655.0,86234.0,105985.0
375,Ireland,1983,Sugar Crops Primary,36400.0,0.0,0.0,0.0,0.0,1630000.0,0.0,447802.0,0.0,40.0,5.0,1102.0,160.0,-1062.0,-155.0
376,Ireland,1983,Vegetables Primary,5479.0,0.0,0.0,0.0,0.0,196609.0,0.0,4488170.0,0.0,8763.0,7735.0,36503.0,17575.0,-27740.0,-9840.0
377,Ireland,1984,Crops Primary,441776.0,0.0,0.0,0.0,0.0,4207910.0,0.0,719199.0,0.0,248898.0,40963.0,332731.0,69563.0,-83833.0,-28600.0
378,Ireland,1984,Crops Processed,0.0,0.0,0.0,0.0,0.0,761189.5,0.0,0.0,0.0,189989.0,27862.0,217819.0,38271.0,-27830.0,-10409.0
379,Ireland,1984,Fruit Primary,1215.0,0.0,0.0,0.0,0.0,25754.0,0.0,392034.0,0.0,1134.0,589.0,54406.0,20740.0,-53272.0,-20151.0
380,Ireland,1984,Live Animals,0.0,0.0,0.0,0.0,0.0,0.0,6962000.0,0.0,0.0,439592.0,272792.0,344954.0,115676.0,94638.0,157116.0
381,Ireland,1984,Livestock primary,0.0,3291.0,0.0,0.0,0.0,45759.0,0.0,112428.0,0.0,8843.0,15659.0,11415.0,12099.0,-2572.0,3560.0
382,Ireland,1984,Livestock processed,0.0,0.0,0.0,0.0,0.0,4196278.0,0.0,0.0,0.0,236228.0,449473.0,13166.0,17322.0,223062.0,432151.0
383,Ireland,1984,"Meat, Total",0.0,0.0,0.0,0.0,3662504.0,608169.0,0.0,0.0,149598.0,150880.0,276077.0,20670.0,35396.0,130210.0,240681.0
384,Ireland,1984,"Milk, Total",0.0,0.0,1535000.0,0.0,0.0,5736500.0,0.0,37371.0,0.0,25427.0,4266.0,726.0,100.0,24701.0,4166.0
385,Ireland,1984,"Oilcrops, Oil Equivalent",4000.0,0.0,0.0,0.0,0.0,15000.0,0.0,37500.0,0.0,9297.0,3234.0,232.0,291.0,9065.0,2943.0
386,Ireland,1984,Poultry Birds,0.0,0.0,0.0,0.0,0.0,0.0,8264.0,0.0,0.0,2240.0,2501.0,2434.0,1789.0,-194.0,712.0
387,Ireland,1984,"Pulses, Total",393.0,0.0,0.0,0.0,0.0,1375.0,0.0,34987.0,0.0,667.0,2666.0,4419.0,1991.0,-3752.0,675.0
388,Ireland,1984,"Roots and Tubers, Total",35700.0,0.0,0.0,0.0,0.0,870000.0,0.0,243697.0,0.0,22939.0,3092.0,39119.0,8350.0,-16180.0,-5258.0
389,Ireland,1984,Sheep and Goat Meat,0.0,0.0,0.0,0.0,1682784.0,40919.0,0.0,0.0,243.0,17081.0,45490.0,48.0,106.0,17033.0,45384.0
390,Ireland,1984,Sheep and Goats,0.0,0.0,0.0,0.0,0.0,0.0,2813200.0,0.0,0.0,63053.0,3114.0,76052.0,2597.0,-12999.0,517.0
391,Ireland,1984,"Skim Milk&Buttermilk,Dry",0.0,0.0,0.0,0.0,0.0,184312.0,0.0,0.0,0.0,207793.0,186857.0,249.0,341.0,207544.0,186516.0
392,Ireland,1984,Sugar Crops Primary,34900.0,0.0,0.0,0.0,0.0,1694000.0,0.0,485387.0,0.0,0.0,0.0,2.0,1.0,-2.0,-1.0
393,Ireland,1984,Vegetables Primary,5435.0,0.0,0.0,0.0,0.0,215151.0,0.0,4498496.0,0.0,9844.0,7502.0,40076.0,19633.0,-30232.0,-12131.0
394,Ireland,1985,Crops Primary,434035.0,0.0,0.0,0.0,0.0,3404852.0,0.0,586601.0,0.0,294894.0,42028.0,325881.0,64683.0,-30987.0,-22655.0
395,Ireland,1985,Crops Processed,0.0,0.0,0.0,0.0,0.0,721093.2,0.0,0.0,0.0,209027.0,36677.0,275343.0,47591.0,-66316.0,-10914.0
396,Ireland,1985,Fruit Primary,1977.0,0.0,0.0,0.0,0.0,21170.0,0.0,420662.0,0.0,1489.0,683.0,54789.0,21303.0,-53300.0,-20620.0
397,Ireland,1985,Live Animals,0.0,0.0,0.0,0.0,0.0,0.0,6957500.0,0.0,0.0,377661.0,259884.0,207037.0,133302.0,170624.0,126582.0
398,Ireland,1985,Livestock primary,0.0,3246.0,0.0,0.0,0.0,46397.0,0.0,113986.0,0.0,7420.0,13659.0,11057.0,11071.0,-3637.0,2588.0
399,Ireland,1985,Livestock processed,0.0,0.0,0.0,0.0,0.0,4051895.0,0.0,0.0,0.0,249319.0,425193.0,25236.0,24728.0,224083.0,400465.0
400,Ireland,1985,"Meat, Total",0.0,0.0,0.0,0.0,3675829.0,647735.0,0.0,0.0,150863.0,163078.0,297343.0,22432.0,35092.0,140646.0,262251.0
401,Ireland,1985,"Milk, Total",0.0,0.0,1549300.0,0.0,0.0,5830300.0,0.0,37632.0,0.0,23491.0,3798.0,301.0,63.0,23190.0,3735.0
402,Ireland,1985,"Oilcrops, Oil Equivalent",4000.0,0.0,0.0,0.0,0.0,14000.0,0.0,35000.0,0.0,16699.0,5876.0,308.0,216.0,16391.0,5660.0
403,Ireland,1985,Poultry Birds,0.0,0.0,0.0,0.0,0.0,0.0,8184.0,0.0,0.0,3574.0,2885.0,2397.0,1481.0,1177.0,1404.0
404,Ireland,1985,"Pulses, Total",400.0,0.0,0.0,0.0,0.0,1400.0,0.0,35000.0,0.0,626.0,2605.0,6222.0,2490.0,-5596.0,115.0
405,Ireland,1985,"Roots and Tubers, Total",33000.0,0.0,0.0,0.0,0.0,686000.0,0.0,207879.0,0.0,17980.0,2016.0,36307.0,3694.0,-18327.0,-1678.0
406,Ireland,1985,Sheep and Goat Meat,0.0,0.0,0.0,0.0,2081213.0,48300.0,0.0,0.0,232.0,23949.0,59520.0,26.0,68.0,23923.0,59452.0
407,Ireland,1985,Sheep and Goats,0.0,0.0,0.0,0.0,0.0,0.0,3081800.0,0.0,0.0,110959.0,5085.0,61588.0,1692.0,49371.0,3393.0
408,Ireland,1985,"Skim Milk&Buttermilk,Dry",0.0,0.0,0.0,0.0,0.0,161029.0,0.0,0.0,0.0,201270.0,150830.0,849.0,1491.0,200421.0,149339.0
409,Ireland,1985,Sugar Crops Primary,33900.0,0.0,0.0,0.0,0.0,1309000.0,0.0,386136.0,0.0,47.0,11.0,497.0,113.0,-450.0,-102.0
410,Ireland,1985,Vegetables Primary,5292.0,0.0,0.0,0.0,0.0,206638.0,0.0,4419208.0,0.0,12716.0,11983.0,44741.0,19925.0,-32025.0,-7942.0
411,Ireland,1986,Crops Primary,401534.0,0.0,0.0,0.0,0.0,3228841.0,0.0,530334.0,0.0,280797.0,52378.0,388609.0,93450.0,-107812.0,-41072.0
412,Ireland,1986,Crops Processed,0.0,0.0,0.0,0.0,0.0,731665.6,0.0,0.0,0.0,240162.0,51491.0,325994.0,61649.0,-85832.0,-10158.0
413,Ireland,1986,Fruit Primary,1992.0,0.0,0.0,0.0,0.0,18573.0,0.0,368273.0,0.0,1761.0,1291.0,56414.0,31425.0,-54653.0,-30134.0
414,Ireland,1986,Live Animals,0.0,0.0,0.0,0.0,0.0,0.0,6881300.0,0.0,0.0,400156.0,334811.0,78058.0,86129.0,322098.0,248682.0
415,Ireland,1986,Livestock primary,0.0,3281.0,0.0,0.0,0.0,47058.0,0.0,112770.0,0.0,8573.0,15781.0,8945.0,10478.0,-372.0,5303.0
416,Ireland,1986,Livestock processed,0.0,0.0,0.0,0.0,0.0,3899742.0,0.0,0.0,0.0,225231.0,470631.0,21783.0,33912.0,203448.0,436719.0
417,Ireland,1986,"Meat, Total",0.0,0.0,0.0,0.0,3912313.0,714732.0,0.0,0.0,150909.0,209839.0,423898.0,22358.0,39207.0,187481.0,384691.0
418,Ireland,1986,"Milk, Total",0.0,0.0,1527700.0,0.0,0.0,5621000.0,0.0,36794.0,0.0,26490.0,5492.0,146.0,56.0,26344.0,5436.0
419,Ireland,1986,"Oilcrops, Oil Equivalent",2000.0,0.0,0.0,0.0,0.0,6000.0,0.0,30000.0,0.0,5138.0,2362.0,1100.0,312.0,4038.0,2050.0
420,Ireland,1986,Poultry Birds,0.0,0.0,0.0,0.0,0.0,0.0,8278.0,0.0,0.0,3692.0,3226.0,3200.0,2220.0,492.0,1006.0
421,Ireland,1986,"Pulses, Total",400.0,0.0,0.0,0.0,0.0,1000.0,0.0,25000.0,0.0,506.0,2741.0,12176.0,4641.0,-11670.0,-1900.0
422,Ireland,1986,"Roots and Tubers, Total",30500.0,0.0,0.0,0.0,0.0,619000.0,0.0,202951.0,0.0,24742.0,4360.0,103915.0,16122.0,-79173.0,-11762.0
423,Ireland,1986,Sheep and Goat Meat,0.0,0.0,0.0,0.0,2000057.0,46191.0,0.0,0.0,231.0,22131.0,65425.0,30.0,92.0,22101.0,65333.0
424,Ireland,1986,Sheep and Goats,0.0,0.0,0.0,0.0,0.0,0.0,3304000.0,0.0,0.0,72565.0,4376.0,35488.0,1199.0,37077.0,3177.0
425,Ireland,1986,"Skim Milk&Buttermilk,Dry",0.0,0.0,0.0,0.0,0.0,155625.0,0.0,0.0,0.0,132341.0,162813.0,554.0,564.0,131787.0,162249.0
426,Ireland,1986,Sugar Crops Primary,37000.0,0.0,0.0,0.0,0.0,1274000.0,0.0,344324.0,0.0,26.0,7.0,1.0,7.0,25.0,0.0
427,Ireland,1986,Vegetables Primary,5325.0,0.0,0.0,0.0,0.0,218734.0,0.0,4476119.0,0.0,12324.0,18841.0,54474.0,27835.0,-42150.0,-8994.0
428,Ireland,1987,Crops Primary,372434.0,0.0,0.0,0.0,0.0,3730841.0,0.0,648968.0,0.0,462660.0,94010.0,308350.0,86184.0,154310.0,7826.0
429,Ireland,1987,Crops Processed,0.0,0.0,0.0,0.0,0.0,789010.5,0.0,0.0,0.0,230355.0,56794.0,273204.0,62791.0,-42849.0,-5997.0
430,Ireland,1987,Fruit Primary,2050.0,0.0,0.0,0.0,0.0,19500.0,0.0,359904.0,0.0,1433.0,1159.0,56660.0,32259.0,-55227.0,-31100.0
431,Ireland,1987,Live Animals,0.0,0.0,0.0,0.0,0.0,0.0,6722100.0,0.0,0.0,304304.0,248990.0,23552.0,88612.0,280752.0,160378.0
432,Ireland,1987,Livestock primary,0.0,3462.0,0.0,0.0,0.0,47085.0,0.0,103986.0,0.0,12213.0,27601.0,6390.0,9003.0,5823.0,18598.0
433,Ireland,1987,Livestock processed,0.0,0.0,0.0,0.0,0.0,3509544.0,0.0,0.0,0.0,294343.0,750840.0,24168.0,43531.0,270175.0,707309.0
434,Ireland,1987,"Meat, Total",0.0,0.0,0.0,0.0,3877760.0,701103.0,0.0,0.0,151500.0,182629.0,457122.0,25001.0,53069.0,157628.0,404053.0
435,Ireland,1987,"Milk, Total",0.0,0.0,1490400.0,0.0,0.0,5528200.0,0.0,37092.0,0.0,31504.0,7342.0,37.0,29.0,31467.0,7313.0
436,Ireland,1987,"Oilcrops, Oil Equivalent",6000.0,0.0,0.0,0.0,0.0,16000.0,0.0,26667.0,0.0,9903.0,4206.0,2728.0,1072.0,7175.0,3134.0
437,Ireland,1987,Poultry Birds,0.0,0.0,0.0,0.0,0.0,0.0,8166.0,0.0,0.0,3521.0,3161.0,4181.0,2900.0,-660.0,261.0
438,Ireland,1987,"Pulses, Total",400.0,0.0,0.0,0.0,0.0,1000.0,0.0,25000.0,0.0,655.0,3149.0,14094.0,4124.0,-13439.0,-975.0
439,Ireland,1987,"Roots and Tubers, Total",30300.0,0.0,0.0,0.0,0.0,697000.0,0.0,230033.0,0.0,23996.0,4472.0,54296.0,11012.0,-30300.0,-6540.0
440,Ireland,1987,Sheep and Goat Meat,0.0,0.0,0.0,0.0,2069764.0,47525.0,0.0,0.0,230.0,23700.0,82382.0,160.0,232.0,23540.0,82150.0
441,Ireland,1987,Sheep and Goats,0.0,0.0,0.0,0.0,0.0,0.0,3671800.0,0.0,0.0,89907.0,6184.0,87486.0,4485.0,2421.0,1699.0
442,Ireland,1987,"Skim Milk&Buttermilk,Dry",0.0,0.0,0.0,0.0,0.0,129000.0,0.0,0.0,0.0,118699.0,175283.0,812.0,1740.0,117887.0,173543.0
443,Ireland,1987,Sugar Crops Primary,37100.0,0.0,0.0,0.0,0.0,1623000.0,0.0,437466.0,0.0,24.0,5.0,4.0,5.0,20.0,0.0
444,Ireland,1987,Vegetables Primary,4806.0,0.0,0.0,0.0,0.0,216700.0,0.0,4458716.0,0.0,13607.0,20107.0,45971.0,32335.0,-32364.0,-12228.0
445,Ireland,1988,Crops Primary,357435.0,0.0,0.0,0.0,0.0,3411840.0,0.0,635544.0,0.0,469864.0,99565.0,263555.0,70961.0,206309.0,28604.0
446,Ireland,1988,Crops Processed,0.0,0.0,0.0,0.0,0.0,745825.4,0.0,0.0,0.0,253466.0,60943.0,344678.0,86019.0,-91212.0,-25076.0
447,Ireland,1988,Fruit Primary,2050.0,0.0,0.0,0.0,0.0,19700.0,0.0,363904.0,0.0,2773.0,2316.0,57508.0,33429.0,-54735.0,-31113.0
448,Ireland,1988,Live Animals,0.0,0.0,0.0,0.0,0.0,0.0,6662300.0,0.0,0.0,286498.0,335855.0,38696.0,106528.0,247802.0,229327.0
449,Ireland,1988,Livestock primary,0.0,3388.0,0.0,0.0,0.0,47900.0,0.0,102715.0,0.0,11792.0,29652.0,5496.0,8170.0,6296.0,21482.0
450,Ireland,1988,Livestock processed,0.0,0.0,0.0,0.0,0.0,3268518.0,0.0,0.0,0.0,348369.0,875022.0,21422.0,48349.0,326947.0,826673.0
451,Ireland,1988,"Meat, Total",0.0,0.0,0.0,0.0,3796160.0,689393.0,0.0,0.0,150584.0,161244.0,444504.0,22100.0,50803.0,139144.0,393701.0
452,Ireland,1988,"Milk, Total",0.0,0.0,1443600.0,0.0,0.0,5330300.0,0.0,36924.0,0.0,34492.0,8934.0,227.0,116.0,34265.0,8818.0
453,Ireland,1988,"Oilcrops, Oil Equivalent",4000.0,0.0,0.0,0.0,0.0,12000.0,0.0,30000.0,0.0,15422.0,7019.0,6280.0,1331.0,9142.0,5688.0
454,Ireland,1988,Poultry Birds,0.0,0.0,0.0,0.0,0.0,0.0,8437.0,0.0,0.0,1983.0,1945.0,5867.0,3724.0,-3884.0,-1779.0
455,Ireland,1988,"Pulses, Total",3517.0,0.0,0.0,0.0,0.0,8900.0,0.0,59121.0,0.0,707.0,3951.0,30828.0,8067.0,-30121.0,-4116.0
456,Ireland,1988,"Roots and Tubers, Total",27200.0,0.0,0.0,0.0,0.0,671000.0,0.0,246691.0,0.0,28493.0,4691.0,32989.0,6940.0,-4496.0,-2249.0
457,Ireland,1988,Sheep and Goat Meat,0.0,0.0,0.0,0.0,2139000.0,49700.0,0.0,0.0,232.0,25341.0,97010.0,69.0,153.0,25272.0,96857.0
458,Ireland,1988,Sheep and Goats,0.0,0.0,0.0,0.0,0.0,0.0,4300600.0,0.0,0.0,82700.0,6756.0,78003.0,4599.0,4697.0,2157.0
459,Ireland,1988,"Skim Milk&Buttermilk,Dry",0.0,0.0,0.0,0.0,0.0,100200.0,0.0,0.0,0.0,79799.0,141139.0,5577.0,7331.0,74222.0,133808.0
460,Ireland,1988,Sugar Crops Primary,33300.0,0.0,0.0,0.0,0.0,1334000.0,0.0,400601.0,0.0,20.0,4.0,93.0,7.0,-73.0,-3.0
461,Ireland,1988,Vegetables Primary,5534.0,0.0,0.0,0.0,0.0,226300.0,0.0,4443102.0,0.0,17928.0,29688.0,51582.0,35460.0,-33654.0,-5772.0
462,Ireland,1989,Crops Primary,352135.0,0.0,0.0,0.0,0.0,3369840.0,0.0,674918.0,0.0,419525.0,88071.0,216491.0,52510.0,203034.0,35561.0
463,Ireland,1989,Crops Processed,0.0,0.0,0.0,0.0,0.0,825577.94,0.0,0.0,0.0,274005.0,66819.0,307853.0,80402.0,-33848.0,-13583.0
464,Ireland,1989,Fruit Primary,2150.0,0.0,0.0,0.0,0.0,22200.0,0.0,387143.0,0.0,2621.0,1967.0,57779.0,32998.0,-55158.0,-31031.0
465,Ireland,1989,Live Animals,0.0,0.0,0.0,0.0,0.0,0.0,6780200.0,0.0,0.0,235375.0,260942.0,61189.0,105536.0,174186.0,155406.0
466,Ireland,1989,Livestock primary,0.0,3100.0,0.0,0.0,0.0,46720.0,0.0,101935.0,0.0,11216.0,27291.0,6518.0,8046.0,4698.0,19245.0
467,Ireland,1989,Livestock processed,0.0,0.0,0.0,0.0,0.0,3561692.0,0.0,0.0,0.0,321194.0,843191.0,27122.0,48755.0,294072.0,794436.0
468,Ireland,1989,"Meat, Total",0.0,0.0,0.0,0.0,3642960.0,658405.0,0.0,0.0,150496.0,180525.0,470358.0,35072.0,89740.0,145453.0,380618.0
469,Ireland,1989,"Milk, Total",0.0,0.0,1387000.0,0.0,0.0,5381800.0,0.0,38802.0,0.0,16473.0,4152.0,17494.0,6106.0,-1021.0,-1954.0
470,Ireland,1989,"Oilcrops, Oil Equivalent",3000.0,0.0,0.0,0.0,0.0,10000.0,0.0,33333.0,0.0,6748.0,3323.0,10413.0,1986.0,-3665.0,1337.0
471,Ireland,1989,Poultry Birds,0.0,0.0,0.0,0.0,0.0,0.0,9208.0,0.0,0.0,1896.0,1855.0,5405.0,3277.0,-3509.0,-1422.0
472,Ireland,1989,"Pulses, Total",2053.0,0.0,0.0,0.0,0.0,11000.0,0.0,103387.0,0.0,1084.0,4724.0,26064.0,8742.0,-24980.0,-4018.0
